Date,Open,High,Low,Close,Adj Close,Volume
9/16/2016,0.43,0.43,0.43,0.43,0.414118,0
9/19/2016,0.43,0.43,0.43,0.43,0.414118,0
9/20/2016,0.43,0.43,0.43,0.43,0.414118,0
9/21/2016,0.43,0.43,0.43,0.43,0.414118,0
9/22/2016,0.398,0.398,0.398,0.398,0.3833,800
9/23/2016,0.4,0.4,0.4,0.4,0.385226,0
9/26/2016,0.4,0.4,0.4,0.4,0.385226,0
9/27/2016,0.35,0.35,0.348,0.348,0.335147,4000
9/28/2016,0.35,0.35,0.35,0.35,0.337073,0
9/29/2016,0.35,0.35,0.35,0.35,0.337073,0
9/30/2016,0.355,0.355,0.355,0.355,0.341888,1000
10/3/2016,0.36,0.36,0.36,0.36,0.346704,0
10/4/2016,0.36,0.36,0.36,0.36,0.346704,0
10/5/2016,0.36,0.36,0.36,0.36,0.346704,0
10/6/2016,0.36,0.36,0.36,0.36,0.346704,0
10/7/2016,0.36,0.36,0.36,0.36,0.346704,0
10/10/2016,0.36,0.36,0.36,0.36,0.346704,0
10/11/2016,0.36,0.36,0.36,0.36,0.346704,0
10/12/2016,0.36,0.36,0.36,0.36,0.346704,0
10/13/2016,0.35,0.35,0.35,0.35,0.337073,6000
10/14/2016,0.35,0.35,0.35,0.35,0.337073,0
10/17/2016,0.33,0.33,0.33,0.33,0.317812,8000
10/18/2016,0.33,0.33,0.33,0.33,0.317812,0
10/19/2016,0.33,0.33,0.33,0.33,0.317812,0
10/20/2016,0.33,0.33,0.33,0.33,0.317812,0
10/21/2016,0.33,0.33,0.33,0.33,0.317812,0
10/24/2016,0.33,0.33,0.33,0.33,0.317812,0
10/25/2016,0.33,0.33,0.33,0.33,0.317812,0
10/26/2016,0.33,0.33,0.33,0.33,0.317812,0
10/27/2016,0.382,0.382,0.382,0.382,0.367891,5000
10/28/2016,0.38,0.38,0.38,0.38,0.365965,0
10/31/2016,0.38,0.38,0.38,0.38,0.365965,0
11/1/2016,0.38,0.38,0.38,0.38,0.365965,0
11/2/2016,0.38,0.38,0.38,0.38,0.365965,0
11/3/2016,0.38,0.38,0.38,0.38,0.365965,0
11/4/2016,0.385,0.39,0.385,0.39,0.375596,5000
11/7/2016,0.39,0.39,0.39,0.39,0.375596,0
11/8/2016,0.39,0.39,0.39,0.39,0.375596,0
11/9/2016,0.35,0.35,0.35,0.35,0.337073,6000
11/10/2016,0.35,0.35,0.35,0.35,0.337073,0
11/11/2016,0.35,0.35,0.35,0.35,0.337073,0
11/14/2016,0.35,0.35,0.35,0.35,0.337073,0
11/15/2016,0.35,0.35,0.35,0.35,0.337073,0
11/16/2016,0.35,0.35,0.35,0.35,0.337073,0
11/17/2016,0.35,0.35,0.35,0.35,0.337073,0
11/18/2016,0.35,0.35,0.35,0.35,0.337073,0
11/21/2016,0.35,0.35,0.35,0.35,0.337073,0
11/22/2016,0.35,0.35,0.35,0.35,0.337073,0
11/23/2016,0.4,0.4,0.39,0.39,0.375596,2800
11/25/2016,0.39,0.39,0.39,0.39,0.375596,0
11/28/2016,0.39,0.39,0.39,0.39,0.375596,0
11/29/2016,0.39,0.39,0.39,0.39,0.375596,0
11/30/2016,0.41,0.41,0.41,0.41,0.394857,400
12/1/2016,0.45,0.452,0.45,0.452,0.435306,20500
12/2/2016,0.45,0.45,0.45,0.45,0.43338,0
12/5/2016,0.445,0.445,0.43,0.43,0.414118,3300
12/6/2016,0.425,0.425,0.425,0.425,0.409303,700
12/7/2016,0.43,0.43,0.43,0.43,0.414118,0
12/8/2016,0.43,0.43,0.43,0.43,0.414118,0
12/9/2016,0.43,0.43,0.43,0.43,0.414118,0
12/12/2016,0.43,0.43,0.43,0.43,0.414118,0
12/13/2016,0.425,0.425,0.41,0.415,0.399672,18600
12/14/2016,0.412,0.412,0.412,0.412,0.396783,15000
12/15/2016,0.4,0.4,0.398,0.4,0.385226,22500
12/16/2016,0.405,0.405,0.4,0.4,0.385226,1600
12/19/2016,0.4,0.4,0.4,0.4,0.385226,0
12/20/2016,0.4,0.4,0.4,0.4,0.385226,0
12/21/2016,0.4,0.4,0.4,0.4,0.385226,0
12/22/2016,0.4,0.4,0.4,0.4,0.385226,0
12/23/2016,0.345,0.345,0.345,0.345,0.332258,500
12/27/2016,0.35,0.35,0.35,0.35,0.337073,0
12/28/2016,0.36,0.36,0.36,0.36,0.346704,28500
12/29/2016,0.37,0.37,0.37,0.37,0.356335,3000
12/30/2016,0.37,0.376,0.37,0.375,0.36115,40500
1/3/2017,0.375,0.38,0.375,0.38,0.365965,12600
1/4/2017,0.39,0.39,0.39,0.39,0.375596,25000
1/5/2017,0.39,0.39,0.39,0.39,0.375596,0
1/6/2017,0.407,0.407,0.405,0.406,0.391005,14000
1/9/2017,0.406,0.412,0.406,0.412,0.396783,64800
1/10/2017,0.412,0.415,0.41,0.41,0.394857,13200
1/11/2017,0.41,0.41,0.41,0.41,0.394857,200
1/12/2017,0.41,0.41,0.41,0.41,0.394857,0
1/13/2017,0.43,0.43,0.43,0.43,0.414118,40000
1/17/2017,0.43,0.43,0.43,0.43,0.414118,10400
1/18/2017,0.44,0.44,0.435,0.435,0.418934,20200
1/19/2017,0.407,0.41,0.407,0.41,0.394857,18800
1/20/2017,0.44,0.44,0.44,0.44,0.423749,40400
1/23/2017,0.45,0.45,0.44,0.44,0.423749,9800
1/24/2017,0.43,0.44,0.424,0.424,0.40834,5800
1/25/2017,0.445,0.46,0.445,0.46,0.44301,75100
1/26/2017,0.445,0.445,0.44,0.44,0.423749,6100
1/27/2017,0.45,0.45,0.45,0.45,0.43338,20000
1/30/2017,0.435,0.435,0.4,0.4,0.385226,5100
1/31/2017,0.4,0.4,0.4,0.4,0.385226,0
2/1/2017,0.42,0.43,0.42,0.43,0.414118,3500
2/2/2017,0.44,0.44,0.435,0.435,0.418934,11500
2/3/2017,0.44,0.44,0.435,0.435,0.418934,11200
2/6/2017,0.415,0.42,0.415,0.42,0.404488,6100
2/7/2017,0.43,0.43,0.43,0.43,0.414118,1000
2/8/2017,0.4,0.4,0.4,0.4,0.385226,3000
2/9/2017,0.4,0.4,0.4,0.4,0.385226,0
2/10/2017,0.4,0.408,0.4,0.405,0.390042,17300
2/13/2017,0.405,0.405,0.365,0.4,0.385226,8000
2/14/2017,0.395,0.395,0.389,0.389,0.374633,2000
2/15/2017,0.384,0.39,0.384,0.39,0.375596,7000
2/16/2017,0.384,0.384,0.35,0.35,0.337073,47200
2/17/2017,0.35,0.35,0.35,0.35,0.337073,0
2/21/2017,0.35,0.374,0.35,0.374,0.360187,20400
2/22/2017,0.4,0.4,0.4,0.4,0.385226,60100
2/23/2017,0.4,0.4,0.4,0.4,0.385226,0
2/24/2017,0.4,0.4,0.4,0.4,0.385226,3000
2/27/2017,0.34,0.34,0.34,0.34,0.327443,80000
2/28/2017,0.34,0.34,0.34,0.34,0.327443,0
3/1/2017,0.34,0.34,0.34,0.34,0.327443,0
3/2/2017,0.35,0.35,0.35,0.35,0.337073,6100
3/3/2017,0.365,0.365,0.365,0.365,0.351519,2900
3/6/2017,0.37,0.37,0.37,0.37,0.356335,0
3/7/2017,0.37,0.37,0.37,0.37,0.356335,0
3/8/2017,0.37,0.37,0.37,0.37,0.356335,0
3/9/2017,0.37,0.37,0.37,0.37,0.356335,0
3/10/2017,0.37,0.37,0.36,0.36,0.346704,12500
3/13/2017,0.36,0.36,0.36,0.36,0.346704,700
3/14/2017,0.36,0.36,0.36,0.36,0.346704,0
3/15/2017,0.34,0.34,0.34,0.34,0.327443,700
3/16/2017,0.34,0.34,0.34,0.34,0.327443,0
3/17/2017,0.365,0.365,0.365,0.365,0.351519,200
3/20/2017,0.37,0.37,0.37,0.37,0.356335,0
3/21/2017,0.35,0.35,0.35,0.35,0.337073,7500
3/22/2017,0.35,0.35,0.35,0.35,0.337073,0
3/23/2017,0.35,0.35,0.35,0.35,0.337073,0
3/24/2017,0.35,0.35,0.35,0.35,0.337073,0
3/27/2017,0.35,0.35,0.35,0.35,0.337073,0
3/28/2017,0.35,0.35,0.35,0.35,0.337073,92900
3/29/2017,0.35,0.35,0.35,0.35,0.337073,0
3/30/2017,0.35,0.35,0.35,0.35,0.337073,0
3/31/2017,0.35,0.35,0.35,0.35,0.337073,8000
4/3/2017,0.34,0.34,0.325,0.325,0.312997,2800
4/4/2017,0.327,0.327,0.327,0.327,0.314923,30800
4/5/2017,0.33,0.33,0.33,0.33,0.317812,0
4/6/2017,0.33,0.33,0.33,0.33,0.317812,0
4/7/2017,0.33,0.33,0.33,0.33,0.317812,0
4/10/2017,0.33,0.33,0.33,0.33,0.317812,18000
4/11/2017,0.325,0.33,0.31,0.33,0.317812,4300
4/12/2017,0.32,0.335,0.32,0.335,0.322627,5000
4/13/2017,0.335,0.335,0.335,0.335,0.322627,2000
4/17/2017,0.34,0.34,0.34,0.34,0.327443,0
4/18/2017,0.27,0.27,0.269,0.269,0.259065,38200
4/19/2017,0.27,0.27,0.27,0.27,0.260028,0
4/20/2017,0.29,0.29,0.29,0.29,0.279289,10000
4/21/2017,0.29,0.29,0.29,0.29,0.279289,10000
4/24/2017,0.27,0.27,0.27,0.27,0.260028,1000
4/25/2017,0.31,0.31,0.279,0.279,0.268696,7500
4/26/2017,0.261,0.27,0.261,0.27,0.260028,9000
4/27/2017,0.272,0.28,0.267,0.267,0.257139,72200
4/28/2017,0.27,0.27,0.27,0.27,0.260028,0
5/1/2017,0.27,0.27,0.27,0.27,0.260028,0
5/2/2017,0.27,0.27,0.27,0.27,0.260028,0
5/3/2017,0.27,0.27,0.27,0.27,0.260028,0
5/4/2017,0.299,0.304,0.299,0.304,0.292772,20600
5/5/2017,0.285,0.285,0.285,0.285,0.274474,400
5/8/2017,0.29,0.29,0.29,0.29,0.279289,0
5/9/2017,0.335,0.335,0.325,0.325,0.312997,5100
5/10/2017,0.29,0.29,0.29,0.29,0.279289,0
5/11/2017,0.315,0.315,0.315,0.315,0.303366,4500
5/12/2017,0.34,0.34,0.329,0.329,0.316849,6800
5/15/2017,0.33,0.33,0.33,0.33,0.317812,0
5/16/2017,0.34,0.35,0.324,0.35,0.337073,116900
5/17/2017,0.35,0.35,0.35,0.35,0.337073,5700
5/18/2017,0.35,0.35,0.335,0.335,0.322627,12600
5/19/2017,0.34,0.34,0.34,0.34,0.327443,0
5/22/2017,0.35,0.35,0.314,0.34,0.327443,12000
5/23/2017,0.35,0.35,0.31,0.31,0.298551,32300
5/24/2017,0.31,0.31,0.31,0.31,0.298551,0
5/25/2017,0.32,0.32,0.32,0.32,0.308181,200
5/26/2017,0.32,0.32,0.32,0.32,0.308181,0
5/30/2017,0.32,0.32,0.32,0.32,0.308181,6500
5/31/2017,0.315,0.32,0.315,0.32,0.308181,20000
6/1/2017,0.32,0.32,0.32,0.32,0.308181,0
6/2/2017,0.32,0.32,0.32,0.32,0.308181,0
6/5/2017,0.32,0.32,0.32,0.32,0.308181,0
6/6/2017,0.314,0.314,0.281,0.281,0.270622,4800
6/7/2017,0.314,0.316,0.299,0.316,0.304329,37000
6/8/2017,0.304,0.306,0.304,0.306,0.294698,7500
6/9/2017,0.301,0.301,0.301,0.301,0.289883,2000
6/12/2017,0.303,0.303,0.294,0.294,0.283141,9500
6/13/2017,0.306,0.306,0.306,0.306,0.294698,19500
6/14/2017,0.291,0.297,0.291,0.295,0.284105,6000
6/15/2017,0.293,0.293,0.28,0.293,0.282178,26000
6/16/2017,0.29,0.29,0.29,0.29,0.279289,0
6/19/2017,0.3,0.3,0.3,0.3,0.28892,5000
6/20/2017,0.293,0.293,0.27,0.29,0.279289,20000
6/21/2017,0.283,0.295,0.282,0.295,0.284105,48400
6/22/2017,0.286,0.287,0.286,0.287,0.2764,11500
6/23/2017,0.281,0.286,0.281,0.286,0.275437,9700
6/26/2017,0.28,0.29,0.28,0.29,0.279289,23000
6/27/2017,0.29,0.3,0.286,0.3,0.28892,28700
6/28/2017,0.291,0.295,0.291,0.292,0.281215,4300
6/29/2017,0.305,0.31,0.3,0.31,0.298551,16700
6/30/2017,0.306,0.31,0.304,0.31,0.298551,56900
7/3/2017,0.31,0.316,0.299,0.316,0.304329,4300
7/5/2017,0.33,0.33,0.316,0.33,0.317812,45900
7/6/2017,0.33,0.33,0.33,0.33,0.317812,0
7/7/2017,0.341,0.341,0.323,0.338,0.325516,111000
7/10/2017,0.33,0.33,0.309,0.32,0.308181,65500
7/11/2017,0.34,0.341,0.34,0.341,0.328406,1800
7/12/2017,0.32,0.335,0.32,0.321,0.309144,136000
7/13/2017,0.316,0.32,0.316,0.319,0.307218,210800
7/14/2017,0.325,0.325,0.32,0.32,0.308181,109600
7/17/2017,0.326,0.326,0.318,0.326,0.31396,22100
7/18/2017,0.318,0.318,0.318,0.318,0.306255,4000
7/19/2017,0.311,0.345,0.311,0.315,0.303366,140300
7/20/2017,0.326,0.326,0.315,0.326,0.31396,37500
7/21/2017,0.318,0.326,0.31,0.326,0.31396,14500
7/24/2017,0.316,0.316,0.316,0.316,0.304329,7500
7/25/2017,0.316,0.344,0.316,0.344,0.331295,9100
7/26/2017,0.323,0.326,0.315,0.315,0.303366,11600
7/27/2017,0.318,0.345,0.315,0.345,0.332258,4000
7/28/2017,0.33,0.33,0.32,0.33,0.317812,12800
7/31/2017,0.345,0.345,0.343,0.343,0.330332,24500
8/1/2017,0.337,0.337,0.325,0.33,0.317812,6900
8/2/2017,0.316,0.317,0.313,0.317,0.305292,14300
8/3/2017,0.32,0.328,0.31,0.31,0.298551,120100
8/4/2017,0.316,0.316,0.316,0.316,0.304329,35500
8/7/2017,0.316,0.316,0.31,0.315,0.303366,73100
8/8/2017,0.313,0.317,0.313,0.317,0.305292,94800
8/9/2017,0.323,0.323,0.323,0.323,0.31107,7100
8/10/2017,0.316,0.316,0.305,0.305,0.293735,7000
8/11/2017,0.308,0.317,0.3,0.3,0.28892,121100
8/14/2017,0.299,0.309,0.299,0.309,0.297587,41700
8/15/2017,0.297,0.305,0.297,0.305,0.293735,500
8/16/2017,0.301,0.302,0.301,0.302,0.290846,13600
8/17/2017,0.304,0.304,0.304,0.304,0.292772,10200
8/18/2017,0.306,0.307,0.3,0.307,0.295661,78000
8/21/2017,0.301,0.301,0.301,0.301,0.289883,1000
8/22/2017,0.308,0.308,0.308,0.308,0.296624,1100
8/23/2017,0.304,0.305,0.304,0.305,0.293735,7400
8/24/2017,0.319,0.319,0.319,0.319,0.307218,2500
8/25/2017,0.311,0.311,0.311,0.311,0.299514,200
8/28/2017,0.3,0.305,0.295,0.3,0.28892,79400
8/29/2017,0.3,0.3,0.28,0.289,0.278326,16600
8/30/2017,0.29,0.29,0.29,0.29,0.279289,20100
8/31/2017,0.3,0.3,0.285,0.29,0.279289,75100
9/1/2017,0.317,0.317,0.313,0.317,0.305292,75400
9/5/2017,0.301,0.319,0.301,0.315,0.303366,129100
9/6/2017,0.316,0.319,0.315,0.319,0.307218,21400
9/7/2017,0.319,0.334,0.316,0.334,0.321664,253900
9/8/2017,0.334,0.365,0.334,0.365,0.351519,183800
9/11/2017,0.37,0.421,0.37,0.421,0.405451,153700
9/12/2017,0.412,0.414,0.39,0.401,0.38619,151900
9/13/2017,0.411,0.414,0.401,0.41,0.394857,67000
9/14/2017,0.467,0.467,0.435,0.466,0.448789,63700
9/15/2017,0.478,0.478,0.466,0.475,0.457456,54300
9/18/2017,0.475,0.479,0.475,0.479,0.461309,177700
9/19/2017,0.485,0.485,0.444,0.461,0.443974,196800
9/20/2017,0.46,0.46,0.445,0.45,0.43338,106000
9/21/2017,0.428,0.428,0.415,0.415,0.399672,168500
9/22/2017,0.42,0.42,0.4,0.413,0.397746,325900
9/25/2017,0.45,0.45,0.429,0.435,0.418934,33800
9/26/2017,0.439,0.439,0.435,0.439,0.422786,11700
9/27/2017,0.439,0.439,0.415,0.434,0.417971,124900
9/28/2017,0.44,0.51,0.44,0.49,0.471902,469400
9/29/2017,0.495,0.515,0.495,0.51,0.491164,234900
10/2/2017,0.51,0.54,0.5,0.536,0.516204,205700
10/3/2017,0.535,0.535,0.5,0.5,0.481533,235100
10/4/2017,0.52,0.533,0.515,0.532,0.512351,204800
10/5/2017,0.59,0.59,0.57,0.59,0.568209,411400
10/6/2017,0.6,0.62,0.595,0.595,0.573024,254800
10/9/2017,0.61,0.61,0.595,0.6,0.57784,165100
10/10/2017,0.602,0.602,0.57,0.59,0.568209,158800
10/11/2017,0.603,0.61,0.578,0.6,0.57784,41200
10/12/2017,0.6,0.612,0.598,0.611,0.588433,121800
10/13/2017,0.662,0.662,0.617,0.65,0.625993,99000
10/16/2017,0.66,0.69,0.65,0.681,0.655848,264600
10/17/2017,0.681,0.681,0.674,0.674,0.649107,142300
10/18/2017,0.66,0.663,0.624,0.645,0.621178,233100
10/19/2017,0.64,0.64,0.592,0.597,0.574951,309800
10/20/2017,0.6,0.6,0.59,0.59,0.568209,165500
10/23/2017,0.598,0.62,0.598,0.6,0.57784,103000
10/24/2017,0.6,0.647,0.6,0.623,0.59999,272000
10/25/2017,0.606,0.635,0.606,0.618,0.595175,185500
10/26/2017,0.612,0.612,0.586,0.59,0.568209,193600
10/27/2017,0.6,0.63,0.587,0.609,0.586507,100500
10/30/2017,0.63,0.63,0.6,0.62,0.597101,77700
10/31/2017,0.674,0.674,0.63,0.635,0.611547,345700
11/1/2017,0.7,0.7,0.64,0.685,0.6597,50800
11/2/2017,0.695,0.695,0.65,0.66,0.635624,131400
11/3/2017,0.66,0.66,0.65,0.66,0.635624,48000
11/6/2017,0.698,0.698,0.65,0.67,0.645254,29800
11/7/2017,0.704,0.704,0.685,0.685,0.6597,104300
11/8/2017,0.715,0.745,0.715,0.72,0.693408,223200
11/9/2017,0.765,0.765,0.74,0.76,0.73193,205100
11/10/2017,0.78,0.805,0.78,0.801,0.771416,514300
11/13/2017,0.8,0.804,0.78,0.783,0.754081,445700
11/14/2017,0.78,0.78,0.76,0.762,0.733856,148600
11/15/2017,0.72,0.72,0.68,0.68,0.654885,451400
11/16/2017,0.683,0.75,0.683,0.74,0.712669,180900
11/17/2017,0.714,0.714,0.7,0.714,0.687629,61600
11/20/2017,0.729,0.736,0.71,0.71,0.683777,125200
11/21/2017,0.725,0.738,0.7,0.73,0.703038,59700
11/22/2017,0.745,0.764,0.735,0.75,0.7223,41100
11/24/2017,0.777,0.778,0.75,0.76,0.73193,18100
11/27/2017,0.794,0.8,0.75,0.79,0.760822,152400
11/28/2017,0.788,0.788,0.74,0.74,0.712669,385900
11/29/2017,0.796,0.796,0.775,0.78,0.751192,70200
11/30/2017,0.775,0.815,0.775,0.796,0.766601,90400
12/1/2017,0.796,0.799,0.771,0.771,0.742524,94800
12/4/2017,0.795,0.796,0.77,0.78,0.751192,201100
12/5/2017,0.78,0.78,0.701,0.715,0.688592,425100
12/6/2017,0.715,0.715,0.69,0.696,0.670294,198700
12/7/2017,0.692,0.695,0.637,0.665,0.640439,173000
12/8/2017,0.734,0.734,0.71,0.733,0.705927,39700
12/11/2017,0.747,0.747,0.706,0.71,0.683777,34500
12/12/2017,0.734,0.734,0.69,0.7,0.674146,124900
12/13/2017,0.72,0.74,0.72,0.732,0.704964,25200
12/14/2017,0.765,0.765,0.75,0.76,0.73193,15500
12/15/2017,0.765,0.79,0.765,0.77,0.741561,135500
12/18/2017,0.83,0.9,0.83,0.88,0.847498,368400
12/19/2017,0.914,0.93,0.907,0.909,0.875427,192100
12/20/2017,0.938,0.938,0.9,0.91,0.87639,197800
12/21/2017,0.884,0.904,0.865,0.888,0.855203,51600
12/22/2017,0.886,0.886,0.85,0.877,0.844609,81800
12/26/2017,0.873,0.88,0.85,0.86,0.828237,58700
12/27/2017,0.892,0.915,0.892,0.9,0.86676,125700
12/28/2017,0.91,0.91,0.88,0.9,0.86676,84700
12/29/2017,0.88,0.9,0.88,0.88,0.847498,96400
1/2/2018,0.91,0.936,0.905,0.936,0.90143,58000
1/3/2018,0.95,0.95,0.93,0.93,0.895652,104000
1/4/2018,0.945,0.955,0.93,0.955,0.919728,95600
1/5/2018,0.968,0.973,0.95,0.973,0.937063,66700
1/8/2018,0.949,0.95,0.93,0.95,0.914913,118400
1/9/2018,0.97,0.97,0.94,0.95,0.914913,90300
1/10/2018,0.97,0.97,0.94,0.965,0.929359,53500
1/11/2018,0.92,0.92,0.88,0.905,0.871575,194500
1/12/2018,0.915,0.95,0.915,0.94,0.905282,49400
1/16/2018,0.91,0.91,0.88,0.9,0.86676,123200
1/17/2018,0.875,0.875,0.85,0.87,0.837868,78600
1/18/2018,0.829,0.832,0.79,0.795,0.765638,301200
1/19/2018,0.8,0.807,0.78,0.807,0.777194,68500
1/22/2018,0.775,0.775,0.736,0.75,0.7223,147300
1/23/2018,0.785,0.825,0.785,0.8,0.770453,116600
1/24/2018,0.835,0.835,0.81,0.815,0.784899,11000
1/25/2018,0.823,0.835,0.818,0.82,0.789714,109500
1/26/2018,0.84,0.84,0.81,0.81,0.780084,119700
1/29/2018,0.841,0.844,0.815,0.815,0.784899,108900
1/30/2018,0.815,0.815,0.78,0.8,0.770453,44600
1/31/2018,0.79,0.793,0.75,0.772,0.743487,31100
2/1/2018,0.775,0.78,0.77,0.771,0.742524,64900
2/2/2018,0.75,0.75,0.71,0.711,0.68474,173600
2/5/2018,0.698,0.698,0.66,0.689,0.663553,285800
2/6/2018,0.61,0.65,0.61,0.645,0.621178,358200
2/7/2018,0.66,0.705,0.66,0.7,0.674146,3257000
2/8/2018,0.665,0.699,0.62,0.623,0.59999,227400
2/9/2018,0.64,0.657,0.62,0.62,0.597101,102300
2/12/2018,0.62,0.64,0.62,0.63,0.606732,126600
2/13/2018,0.665,0.704,0.665,0.7,0.674146,115900
2/14/2018,0.686,0.69,0.665,0.674,0.649107,72000
2/15/2018,0.696,0.696,0.673,0.675,0.65007,142700
2/16/2018,0.673,0.68,0.67,0.67,0.645254,31800
2/20/2018,0.675,0.675,0.65,0.655,0.630808,53700
2/21/2018,0.655,0.655,0.645,0.65,0.625993,93900
2/22/2018,0.675,0.675,0.66,0.67,0.645254,191200
2/23/2018,0.68,0.69,0.67,0.67,0.645254,111100
2/26/2018,0.685,0.685,0.662,0.664,0.639476,197600
2/27/2018,0.665,0.73,0.65,0.7,0.674146,352400
2/28/2018,0.738,0.738,0.71,0.71,0.683777,271600
3/1/2018,0.725,0.725,0.675,0.68,0.654885,408700
3/2/2018,0.677,0.688,0.661,0.67,0.645254,105100
3/5/2018,0.662,0.665,0.626,0.645,0.621178,63700
3/6/2018,0.663,0.67,0.65,0.66,0.635624,90500
3/7/2018,0.66,0.66,0.64,0.64,0.616362,36400
3/8/2018,0.659,0.693,0.655,0.69,0.664516,80500
3/9/2018,0.66,0.693,0.65,0.68,0.654885,49600
3/12/2018,0.68,0.721,0.68,0.721,0.694371,34100
3/13/2018,0.72,0.728,0.704,0.705,0.678962,54300
3/14/2018,0.725,0.73,0.72,0.73,0.703038,37000
3/15/2018,0.77,0.78,0.76,0.77,0.741561,13300
3/16/2018,0.764,0.775,0.72,0.72,0.693408,34400
3/19/2018,0.7,0.73,0.7,0.7,0.674146,15300
3/20/2018,0.71,0.71,0.684,0.684,0.658737,97900
3/21/2018,0.7,0.7,0.68,0.69,0.664516,45900
3/22/2018,0.696,0.714,0.695,0.7,0.674146,18100
3/23/2018,0.704,0.704,0.666,0.666,0.641402,25100
3/26/2018,0.662,0.681,0.645,0.645,0.621178,139500
3/27/2018,0.658,0.684,0.654,0.654,0.629845,59600
3/28/2018,0.656,0.656,0.636,0.636,0.61251,87400
3/29/2018,0.617,0.64,0.617,0.637,0.613473,22100
4/2/2018,0.62,0.628,0.62,0.62,0.597101,49100
4/3/2018,0.623,0.638,0.623,0.633,0.609621,78400
4/4/2018,0.63,0.64,0.62,0.64,0.616362,33100
4/5/2018,0.645,0.645,0.62,0.635,0.611547,11300
4/6/2018,0.622,0.622,0.62,0.62,0.597101,38300
4/9/2018,0.62,0.626,0.617,0.62,0.597101,30600
4/10/2018,0.63,0.657,0.63,0.64,0.616362,225800
4/11/2018,0.664,0.664,0.64,0.64,0.616362,4900
4/12/2018,0.65,0.65,0.631,0.64,0.616362,61500
4/13/2018,0.63,0.653,0.63,0.653,0.628882,58800
4/16/2018,0.65,0.652,0.63,0.63,0.606732,26300
4/17/2018,0.639,0.648,0.62,0.62,0.597101,83300
4/18/2018,0.63,0.664,0.63,0.66,0.635624,64700
4/19/2018,0.664,0.69,0.664,0.69,0.664516,56500
4/20/2018,0.7,0.704,0.666,0.7,0.674146,9800
4/23/2018,0.694,0.694,0.657,0.67,0.645254,46100
4/24/2018,0.66,0.66,0.66,0.66,0.635624,3600
4/25/2018,0.66,0.66,0.657,0.657,0.632735,6400
4/26/2018,0.657,0.659,0.657,0.657,0.632735,11400
4/27/2018,0.653,0.653,0.653,0.653,0.628882,100000
