Date,Open,High,Low,Close,Adj Close,Volume
10/14/2021,36.209999,36.450001,35.599998,36.279999,36.279999,29898400
10/15/2021,36.990002,38.290001,36.939999,37.709999,37.709999,48169000
10/18/2021,37.490002,39.84,37.27,39.610001,39.610001,43499400
10/19/2021,40.27,40.900002,39.560001,40.029999,40.029999,37820000
10/20/2021,39.970001,40.34,39.16,39.779999,39.779999,25120700
10/21/2021,39.509998,40.599998,39.369999,39.970001,39.970001,25389100
10/22/2021,39.959999,40.389999,38.540001,38.880001,38.880001,28015500
10/25/2021,39.400002,41.419998,39.240002,41.27,41.27,46935600
10/26/2021,41.290001,42.610001,40.470001,40.470001,40.470001,55875400
10/27/2021,40.900002,41.279999,39.259998,39.310001,39.310001,28750900
10/28/2021,39.529999,40.799999,39.189999,40.790001,40.790001,32774200
10/29/2021,40.25,40.549999,39.209999,39.41,39.41,33423100
11/1/2021,38.110001,40.84,38.110001,40.84,40.84,53062500
11/2/2021,40.470001,42.490002,40.200001,41.299999,41.299999,46243600
11/3/2021,41.98,42.41,40.630001,41.5,41.5,34202100
11/4/2021,42.759998,44,42.5,43.119999,43.119999,53634400
11/5/2021,43.52,43.52,41.82,42.290001,42.290001,33048700
11/8/2021,42.650002,44.27,42.279999,43.200001,43.200001,38487900
11/9/2021,43.490002,43.799999,40.599998,40.639999,40.639999,49158000
11/10/2021,40.889999,42.09,38.830002,39.549999,39.549999,48507300
11/11/2021,40.889999,42.220001,40.349998,42.200001,42.200001,39934000
11/12/2021,42.689999,43.549999,41.91,42.669998,42.669998,34743100
11/15/2021,42.599998,42.689999,40.02,40.57,40.57,47571700
11/16/2021,40.889999,41.299999,40.02,40.669998,40.669998,37099000
11/17/2021,40.57,40.919998,39.07,39.669998,39.669998,35829900
11/18/2021,39,39.439999,37.450001,38.41,38.41,42260200
11/19/2021,38.59,39.099998,38,38.66,38.66,30069100
11/22/2021,40.419998,42.84,40.25,41.490002,41.490002,70987500
11/23/2021,41.5,43.119999,40.470001,42.040001,42.040001,55094300
11/24/2021,41.700001,42.509998,40.889999,41.419998,41.419998,33467200
11/26/2021,39.400002,40.34,39.099998,39.990002,39.990002,30468500
11/29/2021,40.849998,41.200001,39.490002,40.459999,40.459999,35113900
