Date,Open,High,Low,Close,Adj Close,Volume
8/29/2019,1.36,1.36,1.36,1.36,1.352474,0
8/30/2019,1.36,1.36,1.36,1.36,1.352474,0
9/3/2019,1.36,1.36,1.36,1.36,1.352474,0
9/4/2019,1.36,1.36,1.36,1.36,1.352474,0
9/5/2019,1.36,1.36,1.36,1.36,1.352474,0
9/6/2019,1.36,1.36,1.36,1.36,1.352474,0
9/9/2019,1.36,1.36,1.36,1.36,1.352474,0
9/10/2019,1.36,1.36,1.36,1.36,1.352474,0
9/11/2019,1.36,1.36,1.36,1.36,1.352474,0
9/12/2019,1.36,1.36,1.36,1.36,1.352474,0
9/13/2019,1.36,1.36,1.36,1.36,1.352474,0
9/16/2019,1.36,1.36,1.36,1.36,1.352474,0
9/17/2019,1.36,1.36,1.36,1.36,1.352474,0
9/18/2019,1.36,1.36,1.36,1.36,1.352474,0
9/19/2019,1.36,1.36,1.36,1.36,1.352474,0
9/20/2019,1.36,1.36,1.36,1.36,1.352474,0
9/23/2019,1.36,1.36,1.36,1.36,1.352474,0
9/24/2019,1.36,1.36,1.36,1.36,1.352474,0
9/25/2019,1.36,1.36,1.36,1.36,1.352474,0
9/26/2019,1.36,1.36,1.36,1.36,1.352474,0
9/27/2019,1.36,1.36,1.36,1.36,1.352474,0
9/30/2019,1.36,1.36,1.36,1.36,1.352474,0
10/1/2019,1.36,1.36,1.36,1.36,1.352474,0
10/2/2019,1.36,1.36,1.36,1.36,1.352474,0
10/3/2019,1.36,1.36,1.36,1.36,1.352474,0
10/4/2019,1.36,1.36,1.36,1.36,1.352474,0
10/7/2019,1.36,1.36,1.36,1.36,1.352474,0
10/8/2019,1.36,1.36,1.36,1.36,1.352474,0
10/9/2019,1.36,1.36,1.36,1.36,1.352474,0
10/10/2019,1.36,1.36,1.36,1.36,1.352474,0
10/11/2019,1.36,1.36,1.36,1.36,1.352474,0
10/14/2019,1.36,1.36,1.36,1.36,1.352474,0
10/15/2019,1.36,1.36,1.36,1.36,1.352474,0
10/16/2019,1.36,1.36,1.36,1.36,1.352474,0
10/17/2019,1.36,1.36,1.36,1.36,1.352474,0
10/18/2019,1.36,1.36,1.36,1.36,1.352474,0
10/21/2019,1.36,1.36,1.36,1.36,1.352474,0
10/22/2019,1.36,1.36,1.36,1.36,1.352474,0
10/23/2019,1.36,1.36,1.36,1.36,1.352474,0
10/24/2019,1.36,1.36,1.36,1.36,1.352474,0
10/25/2019,1.36,1.36,1.36,1.36,1.352474,0
10/28/2019,1.36,1.36,1.36,1.36,1.352474,0
10/29/2019,1.36,1.36,1.36,1.36,1.352474,0
10/30/2019,1.36,1.36,1.36,1.36,1.352474,0
10/31/2019,1.36,1.36,1.36,1.36,1.352474,0
11/1/2019,1.36,1.36,1.36,1.36,1.352474,0
11/4/2019,1.36,1.36,1.36,1.36,1.352474,0
11/5/2019,1.36,1.36,1.36,1.36,1.352474,0
11/6/2019,1.36,1.36,1.36,1.36,1.352474,0
11/7/2019,1.36,1.36,1.36,1.36,1.352474,0
11/8/2019,1.36,1.36,1.36,1.36,1.352474,0
11/11/2019,1.36,1.36,1.36,1.36,1.352474,0
11/12/2019,1.36,1.36,1.36,1.36,1.352474,0
11/13/2019,1.36,1.36,1.36,1.36,1.352474,0
11/14/2019,1.36,1.36,1.36,1.36,1.352474,0
11/15/2019,1.36,1.36,1.36,1.36,1.352474,0
11/18/2019,1.36,1.36,1.36,1.36,1.352474,0
11/19/2019,1.36,1.36,1.36,1.36,1.352474,0
11/20/2019,1.36,1.36,1.36,1.36,1.352474,0
11/21/2019,1.36,1.36,1.36,1.36,1.352474,0
11/22/2019,1.36,1.36,1.36,1.36,1.352474,0
11/25/2019,1.36,1.36,1.36,1.36,1.352474,0
11/26/2019,1.36,1.36,1.36,1.36,1.352474,0
11/27/2019,1.36,1.36,1.36,1.36,1.352474,0
11/29/2019,1.36,1.36,1.36,1.36,1.352474,0
12/2/2019,1.36,1.36,1.36,1.36,1.352474,0
12/3/2019,1.36,1.36,1.36,1.36,1.352474,0
12/4/2019,1.36,1.36,1.36,1.36,1.352474,0
12/5/2019,1.36,1.36,1.36,1.36,1.352474,0
12/6/2019,1.36,1.36,1.36,1.36,1.352474,0
12/9/2019,1.36,1.36,1.36,1.36,1.352474,0
12/10/2019,1.36,1.36,1.36,1.36,1.352474,0
12/11/2019,1.36,1.36,1.36,1.36,1.352474,0
12/12/2019,1.36,1.36,1.36,1.36,1.352474,0
12/13/2019,1.36,1.36,1.36,1.36,1.352474,0
12/16/2019,1.36,1.36,1.36,1.36,1.352474,0
12/17/2019,1.36,1.36,1.36,1.36,1.352474,0
12/18/2019,1.36,1.36,1.36,1.36,1.352474,0
12/19/2019,1.36,1.36,1.36,1.36,1.352474,0
12/20/2019,1.36,1.36,1.36,1.36,1.352474,0
12/23/2019,2.55,2.55,2.55,2.55,2.535889,7400
12/24/2019,2.55,2.55,2.55,2.55,2.535889,500
12/26/2019,2.55,2.55,2.55,2.55,2.535889,0
12/27/2019,2.55,2.55,2.55,2.55,2.535889,0
12/30/2019,2.55,2.55,2.55,2.55,2.535889,300
12/31/2019,2.55,2.55,2.55,2.55,2.535889,0
1/2/2020,2.56,2.56,2.56,2.56,2.545834,200
1/3/2020,2.56,2.56,2.56,2.56,2.545834,0
1/6/2020,2.7,2.7,2.7,2.7,2.685059,500
1/7/2020,2.7,2.7,2.7,2.7,2.685059,0
1/8/2020,2.7,2.7,2.7,2.7,2.685059,0
1/9/2020,2.7,2.7,2.7,2.7,2.685059,0
1/10/2020,2.7,2.7,2.7,2.7,2.685059,2000
1/13/2020,2.8,2.8,2.8,2.8,2.784506,300
1/14/2020,3.1,3.1,3.1,3.1,3.082845,3800
1/15/2020,2.85,2.85,2.85,2.85,2.834229,200
1/16/2020,2.85,2.85,2.85,2.85,2.834229,200
1/17/2020,2.85,2.85,2.85,2.85,2.834229,0
1/21/2020,2.5,2.5,2.5,2.5,2.486166,300
1/22/2020,2.6,3.2,2.6,3.2,3.182292,500
1/23/2020,2.85,2.85,2.85,2.85,2.834229,1000
1/24/2020,2.9,2.9,2.9,2.9,2.883952,1500
1/27/2020,3.01,3.01,2.85,2.85,2.834229,700
1/28/2020,2.85,2.85,2.85,2.85,2.834229,0
1/29/2020,2.84,2.84,2.84,2.84,2.824284,100
1/30/2020,2.84,2.84,2.84,2.84,2.824284,0
1/31/2020,2.84,2.84,2.84,2.84,2.824284,0
2/3/2020,2.84,2.84,2.84,2.84,2.824284,0
2/4/2020,2.8,4.01,2.8,3.5,3.480632,12400
2/5/2020,3.52,6.65,3.5,3.55,3.530355,5200
2/6/2020,3.6,3.62,3.3,3.3,3.281739,2800
2/7/2020,3.5,4,3.5,3.7,3.679526,9000
2/10/2020,4.18,4.7,4.07,4.2,4.176758,17500
2/11/2020,4.2,4.71,3.98,4.5,4.475099,11000
2/12/2020,4.5,4.7,4.5,4.7,4.673992,8200
2/13/2020,4.44,4.7,4.25,4.5,4.475099,19800
2/14/2020,4.65,4.65,4.65,4.65,4.624269,1500
2/18/2020,4.7,4.7,4.3,4.55,4.524822,3600
2/19/2020,4.55,4.55,3.5,3.5,3.480632,3600
2/20/2020,4.3,4.79,3.5,3.5,3.480632,1300
2/21/2020,4.25,4.3,4.25,4.3,4.276206,500
2/24/2020,4,4,3.5,3.65,3.629802,3200
2/25/2020,4.25,4.25,3.9,3.9,3.878419,8000
2/26/2020,3.9,4.4,3.9,4.4,4.375652,1400
2/27/2020,4.39,4.39,4,4,3.977865,300
2/28/2020,4,4,3.5,3.65,3.629802,700
3/2/2020,7.65,7.65,3.65,3.65,3.629802,3000
3/3/2020,4.7,4.7,4.2,4.2,4.176758,600
3/4/2020,4.3,4.3,3.75,3.75,3.729249,600
3/5/2020,2.46,3.8,2.46,3.8,3.778972,900
3/6/2020,3.8,3.8,3.8,3.8,3.778972,0
3/9/2020,3.8,3.8,3.5,3.51,3.490577,6700
3/10/2020,3.51,3.51,3.51,3.51,3.490577,0
3/11/2020,3.51,3.51,3.51,3.51,3.490577,0
3/12/2020,3.5,3.5,2.75,2.75,2.734782,2800
3/13/2020,2.75,2.75,2.75,2.75,2.734782,0
3/16/2020,2.95,2.95,2.05,2.05,2.038656,2200
3/17/2020,2.75,2.75,2.75,2.75,2.734782,200
3/18/2020,2.75,2.75,2.75,2.75,2.734782,0
3/19/2020,2.2,4,2.2,4,3.977865,700
3/20/2020,4,4,4,4,3.977865,0
3/23/2020,4,4,4,4,3.977865,0
3/24/2020,3,3,3,3,2.983399,1400
3/25/2020,3.5,3.5,3.5,3.5,3.480632,400
3/26/2020,7,8.1,3,8.1,8.055178,1200
3/27/2020,3.5,4,3.25,3.5,3.480632,2300
3/30/2020,3.4,3.4,3.4,3.4,3.381186,700
3/31/2020,3.5,3.5,3.4,3.4,3.381186,3200
4/1/2020,3.4,3.4,3.4,3.4,3.381186,0
4/2/2020,3.4,3.4,3.4,3.4,3.381186,300
4/3/2020,3.4,3.4,3.4,3.4,3.381186,0
4/6/2020,3.4,3.4,3.4,3.4,3.381186,0
4/7/2020,3.4,3.4,3.4,3.4,3.381186,0
4/8/2020,3.41,3.41,3.41,3.41,3.39113,100
4/9/2020,3.41,3.41,3.35,3.35,3.331462,400
4/13/2020,3.35,3.35,3.35,3.35,3.331462,1000
4/14/2020,3.35,3.35,3.35,3.35,3.331462,0
4/15/2020,3.35,3.35,3.35,3.35,3.331462,0
4/16/2020,3.35,3.35,3.35,3.35,3.331462,0
4/17/2020,3.35,3.35,3.35,3.35,3.331462,200
4/20/2020,3.35,3.35,3.35,3.35,3.331462,0
4/21/2020,3.4,3.4,3.35,3.35,3.331462,400
4/22/2020,3.35,3.35,3.35,3.35,3.331462,0
4/23/2020,3.35,3.35,3.35,3.35,3.331462,0
4/24/2020,3.4,3.65,3.4,3.65,3.629802,500
4/27/2020,3.4,3.4,3.4,3.4,3.381186,400
4/28/2020,3.4,3.4,3.23,3.23,3.212126,300
4/29/2020,3.23,3.23,3.23,3.23,3.212126,0
4/30/2020,3.25,3.25,3.25,3.25,3.232016,1000
5/1/2020,3.25,3.25,3.25,3.25,3.232016,0
5/4/2020,3.9,3.9,3.25,3.25,3.232016,12600
5/5/2020,3.25,3.25,3.25,3.25,3.232016,100
5/6/2020,3.25,3.25,3.25,3.25,3.232016,0
5/7/2020,3.65,3.65,3.65,3.65,3.629802,1000
5/8/2020,3.65,3.65,3.65,3.65,3.629802,0
5/11/2020,3.23,3.23,3.23,3.23,3.212126,600
5/12/2020,3.23,3.23,3.23,3.23,3.212126,0
5/13/2020,3.25,3.25,3.25,3.25,3.232016,400
5/14/2020,3.25,3.25,3.25,3.25,3.232016,400
5/15/2020,3.25,3.25,3.25,3.25,3.232016,0
5/18/2020,3.5,3.55,3.5,3.55,3.530355,2400
5/19/2020,3.6,3.6,3.6,3.6,3.580079,100
5/20/2020,3.6,3.6,3.6,3.6,3.580079,0
5/21/2020,3.65,3.65,3.65,3.65,3.629802,600
5/22/2020,3.7,3.7,3.65,3.65,3.629802,800
5/26/2020,4.65,4.65,3.45,3.45,3.430909,10900
5/27/2020,3.45,3.45,3.45,3.45,3.430909,0
5/28/2020,3.46,3.46,3.45,3.45,3.430909,1400
5/29/2020,3.45,3.45,3.45,3.45,3.430909,0
6/1/2020,4.8,4.8,4.8,4.8,4.773439,800
6/2/2020,4.8,4.8,4.8,4.8,4.773439,300
6/3/2020,5,5,5,5,4.972332,200
6/4/2020,3.23,3.23,3.23,3.23,3.212126,1000
6/5/2020,3.23,3.23,3.23,3.23,3.212126,0
6/8/2020,3.23,3.23,3.23,3.23,3.212126,0
6/9/2020,4.25,4.25,3.8,3.8,3.778972,3900
6/10/2020,3.5,3.5,3.5,3.5,3.480632,100
6/11/2020,4.2,5,4.2,5,4.972332,700
6/12/2020,4.8,4.8,4.8,4.8,4.773439,200
6/15/2020,4.8,4.8,4.8,4.8,4.773439,0
6/16/2020,4.8,4.8,4.8,4.8,4.773439,0
6/17/2020,4.8,4.8,4.8,4.8,4.773439,0
6/18/2020,4.8,4.8,4.8,4.8,4.773439,0
6/19/2020,4.8,4.8,4.8,4.8,4.773439,200
6/22/2020,4.8,4.8,4.8,4.8,4.773439,0
6/23/2020,4.89,5,4.89,5,4.972332,600
6/24/2020,5,5,5,5,4.972332,0
6/25/2020,5,5,5,5,4.972332,0
6/26/2020,3.65,4.2,3.65,4.2,4.176758,300
6/29/2020,3.45,3.45,3.45,3.45,3.430909,300
6/30/2020,5,5,3.45,5,4.972332,1100
7/1/2020,5,5,5,5,4.972332,0
7/2/2020,5,10,4.93,5.16,5.131446,1300
7/6/2020,6.3,6.3,5.09,5.09,5.061834,3300
7/7/2020,5.45,5.45,4.8,4.8,4.773439,700
7/8/2020,5.25,5.7,5.25,5.7,5.668458,1100
7/9/2020,5.94,5.94,5.7,5.7,5.668458,400
7/10/2020,4.8,4.8,4.8,4.8,4.773439,300
7/13/2020,6,6,6,6,5.966798,100
7/14/2020,6.5,6.5,4.8,4.8,4.773439,700
7/15/2020,6.5,6.5,6.5,6.5,6.464031,300
7/16/2020,6.1,6.1,5,5.4,5.370118,600
7/17/2020,5.5,5.5,5.5,5.5,5.469565,1200
7/20/2020,5.5,5.5,5.5,5.5,5.469565,0
7/21/2020,5.7,5.7,5.7,5.7,5.668458,500
7/22/2020,5.7,5.7,5.7,5.7,5.668458,0
7/23/2020,6.2,6.2,5.5,5.5,5.469565,1100
7/24/2020,5.6,5.6,5.6,5.6,5.569012,1000
7/27/2020,5.45,5.6,5.4,5.6,5.569012,500
7/28/2020,5.6,5.6,5.6,5.6,5.569012,0
7/29/2020,5.6,5.6,5.6,5.6,5.569012,0
7/30/2020,5.6,5.6,5.6,5.6,5.569012,0
7/31/2020,5.62,5.62,5.35,5.36,5.33034,400
8/3/2020,5.5,5.7,5.5,5.7,5.668458,1800
8/4/2020,5.71,5.71,5.71,5.71,5.678403,100
8/5/2020,5.71,5.71,5.71,5.71,5.678403,0
8/6/2020,6,6,6,6,5.966798,1300
8/7/2020,6,6,6,6,5.966798,200
8/10/2020,6,6,6,6,5.966798,0
8/11/2020,5.45,5.45,5.45,5.45,5.419841,200
8/12/2020,6.1,6.1,6.1,6.1,6.066245,700
8/13/2020,5.52,6.1,5.5,5.5,5.469565,800
8/14/2020,5.35,5.36,5.35,5.36,5.33034,200
8/17/2020,5.4,5.5,3.65,5.45,5.419841,2900
8/18/2020,5.3,5.3,5.3,5.3,5.270672,300
8/19/2020,5.3,5.3,5.3,5.3,5.270672,600
8/20/2020,5.5,5.5,5.5,5.5,5.469565,100
8/21/2020,5.5,5.5,5.3,5.3,5.270672,400
8/24/2020,5.3,5.3,5.3,5.3,5.270672,0
8/25/2020,5.25,5.5,5.25,5.5,5.469565,2100
8/26/2020,5,5.2,5,5,4.972332,1500
8/27/2020,5,5,5,5,4.972332,0
8/28/2020,5,5,5,5,4.972332,0
8/31/2020,5,5,5,5,4.972332,500
9/1/2020,5,5,5,5,4.972332,500
9/2/2020,5,5,5,5,4.972332,0
9/3/2020,5,5,5,5,4.972332,4100
9/4/2020,5,5,5,5,4.972332,0
9/8/2020,5,5,4.56,4.56,4.534767,10700
9/9/2020,4.56,4.56,4.56,4.56,4.534767,0
9/10/2020,4.95,4.95,4.95,4.95,4.922608,100
9/11/2020,5,5.07,5,5,4.972332,800
9/14/2020,5,5,5,5,4.972332,200
9/15/2020,4.75,4.75,4.75,4.75,4.723715,1300
9/16/2020,4.75,4.75,4.75,4.75,4.723715,0
9/17/2020,4.89,4.89,4.89,4.89,4.86294,600
9/18/2020,4.89,4.89,4.89,4.89,4.86294,0
9/21/2020,4.89,4.89,4.89,4.89,4.86294,0
9/22/2020,6,6,5,5,4.972332,28500
9/23/2020,5,5,5,5,4.972332,600
9/24/2020,4.95,4.95,4.95,4.95,4.922608,200
9/25/2020,4.95,4.95,4.95,4.95,4.922608,1500
9/28/2020,4.75,5,4.75,5,4.972332,2100
9/29/2020,4.85,5.49,4.75,4.75,4.723715,1900
9/30/2020,5,5.5,5,5.25,5.220949,2800
10/1/2020,5.3,6,4.79,6,5.966798,3000
10/2/2020,6,6,5.25,5.25,5.220949,800
10/5/2020,5.25,5.25,5.25,5.25,5.220949,700
10/6/2020,5.27,5.3,5.16,5.275,5.24581,3400
10/7/2020,5.55,5.58,5.55,5.58,5.549122,600
10/8/2020,5.7,6.26,5.69,5.69,5.658514,6000
10/9/2020,5.59,5.88,5.59,5.735,5.703265,2800
10/12/2020,5.55,5.85,5.535,5.57,5.539178,2700
10/13/2020,5.58,5.8,5.55,5.8,5.767905,2300
10/14/2020,5.49,5.9,5.49,5.85,5.817628,3300
10/15/2020,5.71,5.71,5.7,5.71,5.678403,900
10/16/2020,5.71,5.71,5.605,5.62,5.588901,1300
10/19/2020,5.57,5.88,5.52,5.55,5.519288,4800
10/20/2020,5.72,5.76,5.6,5.64,5.60879,2800
10/21/2020,5.69,5.95,5.69,5.75,5.718182,2200
10/22/2020,5.83,5.99,5.83,5.925,5.892213,2300
10/23/2020,5.645,5.78,5.645,5.65,5.618735,3000
10/26/2020,5.66,5.88,5.63,5.86,5.827573,6800
10/27/2020,6.02,6.26,6.02,6.21,6.175636,8000
10/28/2020,6.19,6.22,6.106,6.22,6.185581,2700
10/29/2020,6.03,6.31,6,6.3,6.265138,3900
10/30/2020,5.77,6.31,5.77,6,5.966798,2500
11/2/2020,6.165,6.33,6.165,6.33,6.294972,1600
11/3/2020,6.275,6.404,6.25,6.35,6.314861,1700
11/4/2020,6.35,7,6.35,7,6.961264,7100
11/5/2020,7.15,7.47,7.15,7.35,7.309328,2200
11/6/2020,7.51,7.91,7.51,7.86,7.816505,9300
11/9/2020,7.68,8.4,7.677,8.15,8.1049,7800
11/10/2020,7.79,7.83,7.39,7.6,7.557944,16900
11/11/2020,7.02,7.15,7,7.15,7.110434,2000
11/12/2020,7.42,7.72,7.12,7.65,7.607667,8500
11/13/2020,7.72,7.72,7.66,7.66,7.617612,3500
11/16/2020,7.66,8.5,7.66,8.33,8.283904,9600
11/17/2020,8.02,8.31,8,8.2,8.154623,7900
11/18/2020,8.21,8.42,7.5,8,7.955731,9000
11/19/2020,8.19,8.24,7.6,8.18,8.134735,7700
11/20/2020,8.34,8.34,7.55,8.32,8.273959,2400
11/23/2020,8.805,9.27,8.35,9.26,9.208758,18800
11/24/2020,9.51,9.73,8.95,9.225,9.173953,15300
11/25/2020,8.82,8.82,8.5,8.72,8.671747,11600
11/27/2020,8.29,8.84,8.29,8.575,8.527549,9300
11/30/2020,8.44,8.99,8.44,8.839,8.790088,6100
12/1/2020,9.01,9.01,8.5,8.5,8.452964,5400
12/2/2020,8.235,8.42,8.02,8.35,8.303795,6900
12/3/2020,8.475,8.475,8.25,8.3,8.254071,5700
12/4/2020,8.45,8.95,8.29,8.66,8.612079,2600
12/7/2020,8.6,9.91,8.6,9.54,9.487209,16300
12/8/2020,9.89,10.05,9.67,10.045,9.989415,22700
12/9/2020,9.86,9.86,9.04,9.86,9.805437,7000
12/10/2020,9.8,9.8,9.44,9.8,9.74577,2900
12/11/2020,8.82,9.8,8.82,9.131,9.080472,5300
12/14/2020,9.24,10.05,9.2,9.525,9.472292,4700
12/15/2020,10,10.14,9.39,9.75,9.696047,14200
12/16/2020,9.95,10.17,9.65,9.754,9.700025,5000
12/17/2020,10.055,10.35,9.5,9.85,9.795494,6700
12/18/2020,10.13,10.66,10.13,10.66,10.601011,3600
12/21/2020,11.84,11.96,10.5,11.96,11.893818,19000
12/22/2020,11.73,11.8,10.6,11.8,11.734703,16200
12/23/2020,12.15,12.75,12.08,12.2,12.132489,26700
12/24/2020,12.49,12.65,12.2,12.3,12.231936,13200
12/28/2020,12.78,12.925,12.65,12.8,12.72917,14400
12/29/2020,12.65,12.65,11.5,11.7,11.635256,33400
12/30/2020,11.32,11.99,11.32,11.99,11.923651,14200
12/31/2020,11.99,11.99,11.65,11.82,11.754592,10800
1/4/2021,14.2,14.2,12.7,13.295,13.22143,19100
1/5/2021,14.09,14.5,13.6,14.43,14.350149,19300
1/6/2021,14.11,14.11,13.6,13.6,13.524742,17700
1/7/2021,14.31,14.61,14.05,14.2,14.121422,34700
1/8/2021,14.41,14.41,13.7,13.78,13.703746,21900
1/11/2021,14,14.84,13.544,14.25,14.171145,8700
1/12/2021,14.95,15.5,14.75,15.45,15.364505,19500
1/13/2021,15.19,15.45,14.64,15.29,15.205391,11300
1/14/2021,14.52,14.65,13.5,14.46,14.379984,37000
1/15/2021,14.8,14.9,14.291,14.668,14.586832,9100
1/19/2021,14.52,14.52,13.85,14.25,14.171145,33800
1/20/2021,14.42,15.2,14.42,15,14.916995,14900
1/21/2021,15.885,15.885,15.3,15.41,15.324726,29400
1/22/2021,16.464001,16.84,16.370001,16.715,16.622505,28700
1/25/2021,17.700001,18.09,17.5,18,17.900394,45500
1/26/2021,17.530001,17.74,17.264999,17.299999,17.204268,30500
1/27/2021,16.629999,16.629999,16.059999,16.26,16.170023,20900
1/28/2021,15.41,15.41,14.7,15.41,15.324726,25400
1/29/2021,14.638,14.638,13.9,14,13.922528,27000
2/1/2021,14.33,15.37,14.33,15.37,15.284947,14800
2/2/2021,16.200001,16.25,15.61,16.25,16.160078,13100
